Hostname;ServerFunction;Type;SubFunction;IPServer;InSID;ServerStatus;SiteCode;AdministratedBy;OSName;ToCollectInit;ToCollectLast
sdbad19504;Application;Virtual;Database Server;10.238.143.34;Yes;Active;RMA1;CSC;AIX;true;true
null;Application;null;null;10.153.6.100;null;Active;null;null;null;false;false
null;Application;null;null;10.237.9.21;null;Active;null;null;null;false;false
null;Application;null;null;10.98.154.2;null;Active;null;null;null;false;false
null;Application;null;null;10.163.8.102;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.104.152.177;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.106.156.59;null;Active;null;null;null;false;false
null;Application;null;null;10.167.23.90;null;Active;null;null;null;false;false
null;Application;null;null;10.23.81.238;null;Active;null;null;null;false;false
null;Application;null;null;10.35.180.55;null;Active;null;null;null;false;false
null;Application;null;null;10.50.56.111;null;Active;null;null;null;false;false
null;Application;null;null;10.38.42.31;null;Active;null;null;null;false;false
null;Application;null;null;10.114.132.19;null;Active;null;null;null;false;false
null;Application;null;null;10.164.24.238;null;Active;null;null;null;false;false
null;Application;null;null;10.192.192.21;null;Active;null;null;null;false;false
null;Application;null;null;10.236.7.27;null;Active;null;null;null;false;false
null;Application;null;null;10.34.114.96;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.54.200.20;null;Active;null;null;null;false;false
null;Application;null;null;10.236.137.28;null;Active;null;null;null;false;false
null;Application;null;null;10.236.137.48;null;Active;null;null;null;false;false
null;Application;null;null;10.44.128.238;null;Active;null;null;null;false;false
null;Application;null;null;10.198.2.22;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.50.188.88;null;Active;null;null;null;false;false
null;Application;null;null;10.181.112.121;null;Active;null;null;null;false;false
null;Application;null;null;10.98.188.10;null;Active;null;null;null;false;false
null;Application;null;null;10.164.146.68;null;Active;null;null;null;false;false
null;Application;null;null;10.205.136.50;null;Active;null;null;null;false;false
null;Utility;null;null;10.222.25.77;null;Active;null;null;null;false;false
null;Utility;null;null;10.50.126.26;null;Active;null;null;null;false;false
null;Utility;null;null;10.115.1.48;null;Active;null;null;null;false;false
null;Utility;null;null;10.222.13.80;null;Active;null;null;null;false;false
null;Utility;null;null;10.169.16.50;null;Active;null;null;null;false;false
null;Utility;null;null;10.239.4.35;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.239.25.177;null;Inbuild;null;null;null;false;false
null;Utility;null;null;10.99.190.47;null;Active;null;null;null;false;false
null;Utility;null;null;10.197.36.136;null;Active;null;null;null;false;false
null;;null;null;10.23.81.225;null;Active;null;null;null;false;false
null;Utility;null;null;10.50.181.16;null;Active;null;null;null;false;false
null;Utility;null;null;10.115.64.9;null;Active;null;null;null;false;false
null;Utility;null;null;10.35.72.14;null;Active;null;null;null;false;false
null;Utility;null;null;10.39.0.32;null;Active;null;null;null;false;false
null;Utility;null;null;10.221.7.13;null;Active;null;null;null;false;false
null;Utility;null;null;10.163.130.13;null;Active;null;null;null;false;false
null;Utility;null;null;10.19.3.32;null;Active;null;null;null;false;false
null;Utility;null;null;10.163.132.16;null;Active;null;null;null;false;false
null;Application;null;null;10.115.168.10;null;Active;null;null;null;false;false
null;Application;null;null;10.176.112.20;null;Active;null;null;null;false;false
null;Application;null;null;10.177.214.20;null;Active;null;null;null;false;false
null;Application;null;null;10.105.60.232;null;Active;null;null;null;false;false
null;Application;null;null;10.176.238.20;null;Active;null;null;null;false;false
null;Application;null;null;10.92.135.25;null;Active;null;null;null;false;false
null;Application;null;null;10.238.125.61;null;Active;null;null;null;false;false
null;Application;null;null;10.238.127.74;null;Active;null;null;null;false;false
null;Application;null;null;10.238.198.187;null;Active;null;null;null;false;false
null;Application;null;null;10.50.128.214;null;Active;null;null;null;false;false
null;Application;null;null;10.239.27.114;null;Active;null;null;null;false;false
null;Application;null;null;10.239.26.106;null;Active;null;null;null;false;false
null;Application;null;null;10.181.117.6;null;Active;null;null;null;false;false
null;Application;null;null;10.189.112.15;null;Active;null;null;null;false;false
null;Application;null;null;10.197.28.163;null;Active;null;null;null;false;false
null;Application;null;null;10.197.20.147;null;Active;null;null;null;false;false
null;Application;null;null;10.164.24.73;null;Active;null;null;null;false;false
null;Application;null;null;10.34.16.203;null;Active;null;null;null;false;false
null;Application;null;null;10.50.63.16;null;Active;null;null;null;false;false
null;Application;null;null;10.36.2.5;null;Active;null;null;null;false;false
null;Utility;null;null;10.81.129.50;null;Active;null;null;null;false;false
null;Application;null;null;10.236.137.27;null;Active;null;null;null;false;false
null;Utility;null;null;10.239.25.156;null;Active;null;null;null;false;false
socch19994;Infrastructure;Virtual;Not applicable;10.239.4.36;Yes;Active;CCH1;CSC;AIX;true;false
null;Application;null;null;10.155.1.35;null;Active;null;null;null;false;false
null;Application;null;null;10.50.115.151;null;Active;null;null;null;false;false
null;Utility;null;null;10.168.16.11;null;Active;null;null;null;false;false
null;Utility;null;null;10.200.5.146;null;Active;null;null;null;false;false
null;Utility;null;null;10.128.30.146;null;Active;null;null;null;false;false
null;Utility;null;null;10.153.6.111;null;Active;null;null;null;false;false
null;Utility;null;null;10.153.6.64;null;Active;null;null;null;false;false
null;Utility;null;null;10.50.139.27;null;Active;null;null;null;false;false
null;Utility;null;null;10.96.160.30;null;Active;null;null;null;false;false
null;Utility;null;null;10.239.25.161;null;Active;null;null;null;false;false
null;Application;null;null;10.79.2.38;null;Active;null;null;null;false;false
null;Utility;null;null;10.197.128.17;null;Active;null;null;null;false;false
null;Utility;null;null;10.53.84.26;null;Active;null;null;null;false;false
null;Utility;null;null;10.18.104.90;null;Active;null;null;null;false;false
null;Utility;null;null;10.18.1.240;null;Active;null;null;null;false;false
null;Utility;null;null;10.50.56.212;null;Active;null;null;null;false;false
null;Utility;null;null;10.23.128.44;null;Active;null;null;null;false;false
null;Utility;null;null;10.23.144.61;null;Active;null;null;null;false;false
null;Utility;null;null;10.39.0.178;null;Active;null;null;null;false;false
null;Utility;null;null;10.81.58.26;null;Active;null;null;null;false;false
null;Utility;null;null;10.163.130.14;null;Active;null;null;null;false;false
null;Utility;null;null;10.32.128.13;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.50.136.48;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.32.140.56;null;Active;null;null;null;false;false
null;Application;null;null;10.213.20.10;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.114.37.133;null;Active;null;null;null;false;false
null;Application;null;null;10.54.4.46;null;Active;null;null;null;false;false
null;Application;null;null;10.18.1.158;null;Active;null;null;null;false;false
null;Application;null;null;10.249.22.0;null;Active;null;null;null;false;false
null;Utility;null;null;10.128.72.49;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.206.59;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.206.137;null;Active;null;null;null;false;false
null;Utility;null;null;10.236.9.206;null;Active;null;null;null;false;false
null;Utility;null;null;10.128.30.70;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.127.230;null;Active;null;null;null;false;false
null;Utility;null;null;10.236.9.61;null;Active;null;null;null;false;false
null;Utility;null;null;10.236.9.65;null;Active;null;null;null;false;false
null;Utility;null;null;10.235.194.246;null;Active;null;null;null;false;false
null;Application;null;null;10.235.194.235;null;Active;null;null;null;false;false
null;Application;null;null;10.239.27.248;null;Active;null;null;null;false;false
null;Application;null;null;10.239.8.19;null;Delivered;null;null;null;false;false
null;Utility;null;null;10.235.194.223;null;Active;null;null;null;false;false
null;Utility;null;null;10.237.9.76;null;Active;null;null;null;false;false
null;Utility;null;null;10.237.9.172;null;Active;null;null;null;false;false
null;Utility;null;null;10.34.207.45;null;Active;null;null;null;false;false
null;Utility;null;null;10.222.4.2;null;Active;null;null;null;false;false
null;Application;null;null;10.226.5.26;null;Active;null;null;null;false;false
null;Utility;null;null;10.235.148.22;null;Active;null;null;null;false;false
null;Application;null;null;10.238.198.207;null;Active;null;null;null;false;false
null;Utility;null;null;10.164.119.171;null;Active;null;null;null;false;false
null;Utility;null;null;10.164.119.79;null;Active;null;null;null;false;false
subad30000;Infrastructure;Virtual;Not applicable;10.236.9.113;Yes;Active;BAD1;CSC;linux;true;false
null;Infrastructure;null;null;10.107.138.193;null;Active;null;null;null;false;false
sucrl10001;Infrastructure;Virtual;Not applicable;10.79.2.159;Yes;Active;CRL1;CSC;linux;true;false
sucrl1nim1;Application;Virtual;Not applicable;10.79.2.53;Yes;Active;CRL1;CSC;AIX;true;true
suelb10017-vios1;Infrastructure;Virtual;Not applicable;10.197.128.22;Yes;Active;ELB1;CSC;AIX;true;false
sukar15001;Application;Virtual;Not applicable;10.218.10.87;Yes;Active;KAR1;CSC;linux;true;true
null;Application;null;null;10.50.56.210;null;Active;null;null;null;false;false
null;Application;null;null;10.50.58.61;null;Active;null;null;null;false;false
null;Application;null;null;10.50.58.110;null;Active;null;null;null;false;false
suric10008;Infrastructure;Physical;Not applicable;10.164.24.175;Yes;Active;RIC1;CSC;SunOS;true;false
suric1avt1;Infrastructure;Virtual;Not applicable;10.164.24.194;Yes;Active;RIC1;CSC;linux;true;false
suroc1nwkr;Infrastructure;Physical;Not applicable;10.163.64.55;Yes;Active;ROC1;CSC;linux;true;false
null;Infrastructure;null;null;10.168.16.10;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.168.80.2;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.238.7.61;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.238.7.55;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.238.7.91;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.238.48.80;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.104.176.221;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.208.112.88;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.208.121.21;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.18.92.167;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.115.14.61;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.92.54.11;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.180.112.2;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.54.43.20;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.17.37.67;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.17.37.151;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.239.4.230;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.237.59.109;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.237.59.132;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.164.170.52;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.79.2.148;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.83.161.150;null;Inbuild;null;null;null;false;false
null;Infrastructure;null;null;10.83.162.140;null;Inbuild;null;null;null;false;false
null;Infrastructure;null;null;10.53.20.78;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.144.30.40;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.164.160.15;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.178.135.41;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.255.192.74;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.255.192.195;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.255.192.204;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.222.1.187;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.218.10.108;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.197.28.155;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.189.136.33;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.139.3.20;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.177.252.140;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.50.181.26;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.92.16.86;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.221.7.12;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.83.30.7;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.238.208.95;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.238.208.98;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.115.34.20;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.163.130.11;null;Active;null;null;null;false;false
null;Infrastructure;null;null;010.115.049.113;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.92.3.82;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.99.146.42;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.163.132.29;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.164.222.30;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.164.222.35;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.34.144.17;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.163.143.23;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.162.135.72;null;Active;null;null;null;false;false
null;Application;null;null;10.100.0.16;null;;null;null;null;false;false
null;Utility;null;null;10.183.114.237;null;Active;null;null;null;false;false
tcebav10;Application;Physical;Not applicable;10.128.76.220;Yes;Active;BAD1;CSC;HP-UX;true;true
null;;null;null;10.227.53.63;null;Inbuild;null;null;null;false;false
null;Application;null;null;10.23.113.47;null;Active;null;null;null;false;false
null;Application;null;null;10.209.1.18;null;Active;null;null;null;false;false
null;Application;null;null;10.84.60.72;null;Active;null;null;null;false;false
null;Application;null;null;10.84.60.102;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.193.112.195;null;Active;null;null;null;false;false
null;Application;null;null;10.3.4.24;null;Active;null;null;null;false;false
null;Application;null;null;10.114.136.246;null;Active;null;null;null;false;false
null;Application;null;null;10.177.241.27;null;Active;null;null;null;false;false
null;Application;null;null;10.209.29.30;null;Active;null;null;null;false;false
null;Utility;null;null;10.66.96.14;null;Active;null;null;null;false;false
null;Utility;null;null;10.67.104.21;null;Active;null;null;null;false;false
null;Application;null;null;10.65.1.209;null;Active;null;null;null;false;false
null;Utility;null;null;10.168.80.6;null;Active;null;null;null;false;false
null;Application;null;null;10.79.2.1;null;Active;null;null;null;false;false
null;Utility;null;null;10.249.232.23;null;Active;null;null;null;false;false
null;Utility;null;null;10.81.58.24;null;Active;null;null;null;false;false
null;Application;null;null;10.92.135.27;null;Active;null;null;null;false;false
null;Application;null;null;10.92.139.2;null;Active;null;null;null;false;false
null;Application;null;null;10.130.32.80;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.98.136.210;null;Active;null;null;null;false;false
null;Application;null;null;10.98.188.30;null;Active;null;null;null;false;false
null;Application;null;null;10.139.149.30;null;Active;null;null;null;false;false
null;Application;null;null;10.53.154.20;null;Active;null;null;null;false;false
null;Application;null;null;10.239.27.197;null;Active;null;null;null;false;false
null;Application;null;null;10.175.119.8;null;Active;null;null;null;false;false
null;;null;null;10.238.143.36;null;Active;null;null;null;false;false
null;Application;null;null;10.53.20.104;null;Active;null;null;null;false;false
null;Application;null;null;10.53.20.80;null;Active;null;null;null;false;false
null;Application;null;null;10.168.21.23;null;Active;null;null;null;false;false
null;Application;null;null;10.162.135.14;null;Active;null;null;null;false;false
erp-p47-s1;Application;Virtual;Not applicable;10.128.72.164;Yes;Active;RMA1;CSC;AIX;true;true
null;Utility;null;null;10.176.137.2;null;Active;null;null;null;false;false
null;Utility;null;null;10.163.8.80;null;Active;null;null;null;false;false
null;Application;null;null;10.255.247.37;null;Active;null;null;null;false;false
null;Application;null;null;10.255.249.14;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.255.249.110;null;Active;null;null;null;false;false
null;Utility;null;null;10.255.252.7;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.255.149.165;null;Active;null;null;null;false;false
null;Application;null;null;10.255.147.82;null;Active;null;null;null;false;false
null;Application;null;null;10.17.18.113;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.22.231.14;null;Active;null;null;null;false;false
null;Application;null;null;10.249.117.39;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.249.117.26;null;Active;null;null;null;false;false
null;Application;null;null;10.22.201.43;null;Active;null;null;null;false;false
null;Application;null;null;10.3.5.17;null;Active;null;null;null;false;false
null;Application;null;null;10.3.5.31;null;Active;null;null;null;false;false
null;Application;null;null;10.32.128.132;null;Active;null;null;null;false;false
null;Application;null;null;10.32.128.183;null;Active;null;null;null;false;false
null;Application;null;null;10.32.134.43;null;Active;null;null;null;false;false
null;Application;null;null;10.32.128.2;null;Active;null;null;null;false;false
null;Utility;null;null;10.32.128.139;null;Active;null;null;null;false;false
null;Application;null;null;10.32.128.233;null;Active;null;null;null;false;false
null;Application;null;null;10.176.145.27;null;Active;null;null;null;false;false
null;Application;null;null;10.115.4.25;null;;null;null;null;false;false
null;Application;null;null;10.153.6.101;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.177.243.23;null;Active;null;null;null;false;false
null;;null;null;10.234.250.41;null;Active;null;null;null;false;false
null;Application;null;null;10.3.35.81;null;;null;null;null;false;false
null;Application;null;null;10.3.34.83;null;;null;null;null;false;false
null;Application;null;null;10.108.100.81;null;Active;null;null;null;false;false
inframgr;Infrastructure;Virtual;Not applicable;10.255.250.109;Yes;Active;GUC1;CSC;AIX;true;false
infrastructure;Infrastructure;Virtual;Not applicable;10.255.150.109;Yes;Active;CCH1;CSC;AIX;true;false
null;Application;null;null;10.104.131.35;null;Active;null;null;null;false;false
null;Application;null;null;10.104.224.58;null;Active;null;null;null;false;false
null;Application;null;null;10.104.193.7;null;Active;null;null;null;false;false
null;Application;null;null;10.104.193.13;null;Active;null;null;null;false;false
null;Application;null;null;10.18.92.16;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.114.130.5;null;Active;null;null;null;false;false
null;Utility;null;null;10.183.112.220;null;Active;null;null;null;false;false
null;Application;null;null;10.238.127.57;null;Active;null;null;null;false;false
lic149;Application;Physical;Not applicable;10.238.146.155;Yes;Active;BAD1;CSC;linux;true;true
mach;Application;Virtual;Database Server;10.255.150.143;Yes;Active;CCH1;CSC;AIX;true;true
null;Application;null;null;10.249.49.32;null;Active;null;null;null;false;false
null;Application;null;null;10.164.119.36;null;Active;null;null;null;false;false
nimmgr;Infrastructure;Virtual;Not applicable;10.255.251.10;Yes;Active;GUC1;CSC;AIX;true;false
null;Application;null;null;10.193.112.67;null;Active;null;null;null;false;false
null;Application;null;null;10.193.112.80;null;Active;null;null;null;false;false
null;Application;null;null;10.206.128.21;null;Active;null;null;null;false;false
oradwh1;Application;Virtual;Database Server;10.255.250.104;Yes;Active;GUC1;CSC;AIX;true;true
null;Application;null;null;10.179.104.4;null;Active;null;null;null;false;false
osi2004;Application;Physical;Not applicable;10.23.97.35;Yes;Active;LRH1;CSC;SunOS;true;true
null;Application;null;null;10.238.125.87;null;Active;null;null;null;false;false
null;Application;null;null;10.238.125.80;null;Active;null;null;null;false;false
null;Application;null;null;10.238.125.86;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.249.22.50;null;Active;null;null;null;false;false
null;Application;null;null;10.167.23.18;null;Active;null;null;null;false;false
null;Application;null;null;10.167.23.47;null;Active;null;null;null;false;false
null;Application;null;null;10.202.88.6;null;Active;null;null;null;false;false
null;Application;null;null;10.177.247.135;null;Active;null;null;null;false;false
null;Application;null;null;10.176.103.20;null;Active;null;null;null;false;false
null;Application;null;null;10.128.72.47;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.128.30.32;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.128.30.37;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.128.30.107;null;Active;null;null;null;false;false
sabad10119;Application;Virtual;Not applicable;10.128.30.122;Yes;Active;BAD1;CSC;linux;true;true
sabad10128;Infrastructure;Virtual;Not applicable;10.238.198.170;Yes;Active;BAD1;CSC;linux;true;false
null;Application;null;null;10.128.30.169;null;Active;null;null;null;false;false
sabad10146;Application;Virtual;Not applicable;10.128.30.237;Yes;Active;BAD1;CSC;linux;true;true
sabad10155;Application;Virtual;Web Server;10.238.14.155;Yes;Active;BAD1;CSC;linux;true;true
null;Application;null;null;10.238.197.44;null;Active;null;null;null;false;false
null;Application;null;null;10.238.125.180;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.238.125.236;null;Active;null;null;null;false;false
null;Application;null;null;10.238.127.93;null;Active;null;null;null;false;false
null;Application;null;null;10.238.127.124;null;Active;null;null;null;false;false
null;Application;null;null;10.238.15.229;null;Active;null;null;null;false;false
sabad10290;Infrastructure;Virtual;;10.238.127.249;Yes;Active;BAD1;CSC;linux;true;false
null;Application;null;null;10.238.127.35;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.238.141.63;null;Active;null;null;null;false;false
null;Application;null;null;10.238.15.244;null;Active;null;null;null;false;false
null;Application;null;null;10.235.202.24;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.101.51;null;Active;null;null;null;false;false
null;Application;null;null;10.238.125.248;null;Active;null;null;null;false;false
null;Application;null;null;10.238.126.15;null;Active;null;null;null;false;false
null;Application;null;null;10.238.141.237;null;Active;null;null;null;false;false
null;Application;null;null;10.238.15.150;null;Active;null;null;null;false;false
sabad10614;Application;Virtual;Not applicable;10.238.125.214;Yes;Active;BAD1;CSC;linux;true;true
sabad10650;Application;Physical;Not applicable;10.238.142.150;Yes;Active;RMA1;CSC;linux;true;true
null;Application;null;null;10.238.126.104;null;Active;null;null;null;false;false
sabad10722;Infrastructure;Physical;Not applicable;10.238.179.45;Yes;Active;BAD1;CSC;linux;true;false
sabad10803;Application;Virtual;Web Server;10.238.14.83;Yes;Active;BAD1;CSC;linux;true;true
null;Application;null;null;10.238.101.230;null;Active;null;null;null;false;false
null;Application;null;null;10.238.206.53;null;Active;null;null;null;false;false
null;Application;null;null;10.238.14.194;null;Active;null;null;null;false;false
null;Application;null;null;10.235.202.143;null;Active;null;null;null;false;false
sabad11055;Application;Virtual;Not applicable;10.238.101.140;Yes;Active;RMA1;CSC;linux;true;true
null;Application;null;null;10.238.206.124;null;Active;null;null;null;false;false
null;Application;null;null;10.238.8.73;null;Active;null;null;null;false;false
sabad11091;Infrastructure;Virtual;Not applicable;10.238.196.44;Yes;Active;BAD1;CSC;linux;true;false
null;Application;null;null;10.238.196.127;null;Active;null;null;null;false;false
sabad11154;Application;Virtual;Not applicable;10.238.196.61;Yes;Active;BAD1;CSC;linux;true;true
null;Application;null;null;10.238.206.206;null;Active;null;null;null;false;false
sabad11172;Application;Virtual;Not applicable;10.238.196.172;Yes;Active;BAD1;CSC;linux;true;true
sabad11181;Infrastructure;Virtual;Not applicable;10.238.196.181;Yes;Active;BAD1;CSC;linux;true;false
sabad11190;Application;Virtual;Not applicable;10.238.41.90;Yes;Active;BAD1;CSC;linux;true;true
sabad11217;Application;Physical;Not applicable;10.238.206.217;Yes;Active;RMA1;CSC;linux;true;true
null;Application;null;null;10.238.196.195;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.238.196.164;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.238.196.148;null;Active;null;null;null;false;false
sabad11262;Application;Physical;Not applicable;10.235.202.154;Yes;Active;RMA1;CSC;linux;true;true
null;Application;null;null;10.238.196.189;null;Active;null;null;null;false;false
null;Application;null;null;10.238.40.80;null;Active;null;null;null;false;false
sabad11307;Application;Virtual;Not applicable;10.238.196.177;Yes;Active;BAD1;CSC;linux;true;true
null;Application;null;null;10.238.196.43;null;Active;null;null;null;false;false
sabad11415;Application;Virtual;Not applicable;10.238.196.221;Yes;Active;BAD1;CSC;linux;true;true
null;Application;null;null;10.235.202.75;null;Active;null;null;null;false;false
null;Application;null;null;10.238.206.195;null;Active;null;null;null;false;false
null;Application;null;null;10.238.196.33;null;Active;null;null;null;false;false
sabad11532;Application;Physical;Not applicable;10.238.208.35;Yes;Active;BAD1;CSC;linux;true;true
null;Application;null;null;10.238.206.169;null;Active;null;null;null;false;false
null;Application;null;null;10.238.82.94;null;Active;null;null;null;false;false
null;Application;null;null;10.238.11.192;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.238.208.31;null;Active;null;null;null;false;false
null;Application;null;null;10.238.208.54;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.238.208.190;null;Active;null;null;null;false;false
null;Application;null;null;10.238.198.36;null;Active;null;null;null;false;false
sabad15024;Application;Virtual;Not applicable;10.235.202.166;Yes;Active;RMA1;CSC;linux;true;true
null;Application;null;null;10.238.84.10;null;Active;null;null;null;false;false
null;Application;null;null;10.238.198.167;null;Active;null;null;null;false;false
null;Application;null;null;10.238.217.135;null;Active;null;null;null;false;false
null;Application;null;null;10.238.196.157;null;Active;null;null;null;false;false
null;Application;null;null;10.236.9.85;null;Active;null;null;null;false;false
sabad16140;Application;Virtual;Not applicable;10.238.220.140;Yes;Active;RMA1;CSC;AIX;true;true
sabad18102;Application;Physical;Not applicable;10.238.168.12;Yes;Active;BAD1;CSC;linux;true;true
sabad18111;Application;Physical;Not applicable;10.238.168.21;Yes;Active;BAD1;CSC;linux;true;true
sabad18120;Application;Physical;Not applicable;10.238.168.30;Yes;Active;BAD1;CSC;linux;true;true
sabad18201;Application;Physical;Not applicable;10.238.164.11;Yes;Active;BAD1;CSC;linux;true;true
sabad18210;Application;Physical;Not applicable;10.238.164.20;Yes;Active;BAD1;CSC;linux;true;true
sabad18300;Application;Physical;Not applicable;10.238.168.200;Yes;Active;BAD1;CSC;linux;true;true
sabad19002;Infrastructure;Physical;Not applicable;10.238.142.191;Yes;Active;BAD1;CSC;SunOS;true;false
sabad19020;Application;Physical;Not applicable;10.128.72.252;Yes;Active;BAD1;CSC;linux;true;true
sabad19041-vs4;Application;Virtual;Web Server;10.128.78.77;Yes;Active;BAD1;CSC;SunOS;true;true
sabad19098;Application;Virtual;Not applicable;10.238.142.48;Yes;Active;RMA1;CSC;SunOS;true;true
sabad19101;Application;Virtual;Database Server;10.238.21.106;Yes;Active;BAD1;CSC;AIX;true;true
null;Application;null;null;10.236.7.67;null;Active;null;null;null;false;false
sabad19200;Application;Virtual;Database Server;10.128.72.52;Yes;Active;BAD1;CSC;AIX;true;true
sabad19269;Application;Virtual;Not applicable;10.238.142.124;Yes;Active;BAD1;CSC;SunOS;true;true
sabad19755;Application;Virtual;Not applicable;10.238.143.227;Yes;Active;BAD1;CSC;AIX;true;true
sabad19773;Application;Virtual;Not applicable;10.128.78.185;Yes;Active;BAD1;CSC;AIX;true;true
sabad19962;Application;Virtual;Not applicable;10.238.132.21;Yes;Active;RMA1;CSC;AIX;true;true
null;Application;null;null;10.236.9.69;null;Active;null;null;null;false;false
sabad35013;Application;Virtual;Not applicable;10.236.9.42;Yes;Active;BAD1;CSC;linux;true;true
sabad35040;Application;Virtual;Not applicable;10.238.101.190;Yes;Active;BAD1;CSC;linux;true;true
null;Application;null;null;10.236.9.127;null;Active;null;null;null;false;false
null;Application;null;null;10.153.6.20;null;Active;null;null;null;false;false
null;Utility;null;null;10.153.6.119;null;Active;null;null;null;false;false
null;Application;null;null;10.107.148.20;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.104.176.219;null;Active;null;null;null;false;false
null;Application;null;null;10.129.131.61;null;Active;null;null;null;false;false
null;Application;null;null;10.129.131.157;null;Active;null;null;null;false;false
null;Application;null;null;10.129.131.48;null;Active;null;null;null;false;false
null;Application;null;null;10.96.160.41;null;Active;null;null;null;false;false
null;Application;null;null;10.99.142.47;null;Active;null;null;null;false;false
null;Application;null;null;10.18.70.20;null;Active;null;null;null;false;false
null;Utility;null;null;10.115.14.157;null;Active;null;null;null;false;false
null;Application;null;null;10.169.16.23;null;Active;null;null;null;false;false
null;Application;null;null;10.18.0.161;null;Active;null;null;null;false;false
